,ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,TEAM_ID,DRAFT_YEAR,PTS,AST,REB
4212,892,Spud Webb,1963-07-13T00:00:00,USA,66.0,133.0,11,Guard,0,1985,9.9,5.3,2.1
4213,1627821,James Webb III,1993-08-19T00:00:00,USA,81.0,202.0,0,Forward,1610612751,Undrafted,1.6,0.4,2.4
4214,185,Chris Webber,1973-03-01T00:00:00,USA,82.0,245.0,14,Forward-Center,0,1993,20.7,4.2,9.8
4215,1627362,Briante Weber,1992-12-29T00:00:00,USA,74.0,165.0,3,Guard,1610612745,Undrafted,3.2,1.4,1.9
4216,78479,Forest Weber,1918-03-18T00:00:00,USA,78.0,225.0,0,Center,1610610032,Undrafted,3.5,0.1,
4217,1067,Jeff Webster,1971-02-19T00:00:00,USA,80.0,232.0,0,Forward,1610612764,1994,1.6,0.3,0.6
4218,101110,Martell Webster,1986-12-04T00:00:00,USA,79.0,230.0,10,Forward-Guard,1610612757,2005,8.7,1.0,3.1
4219,78481,Marvin Webster,1952-04-13T00:00:00,USA,85.0,225.0,8,Center,1610612752,1975,7.1,1.2,7.0
4220,78482,Scott Wedman,1952-07-29T00:00:00,USA,79.0,215.0,12,Forward,1610612758,1974,13.2,2.0,4.8
4221,201603,Sonny Weems,1986-07-08T00:00:00,USA,78.0,205.0,3,Guard-Forward,0,2008,6.5,1.4,2.2
4222,78483,Dick Wehr,1925-12-09T00:00:00,USA,76.0,180.0,0,Forward,1610610029,1948,1.3,0.3,
4223,78484,Brant Weidner,1960-10-28T00:00:00,USA,81.0,230.0,0,Forward,1610612759,1983,1.0,0.0,1.4
4224,78485,Bob Weiss,1942-05-07T00:00:00,USA,75.0,180.0,11,Guard,1610612741,1965,7.6,3.7,1.8
4225,78486,Rick Weitzman,1946-04-30T00:00:00,USA,74.0,175.0,0,Guard,1610612738,1967,1.3,0.3,0.4
4226,1719,Bonzi Wells,1976-09-28T00:00:00,USA,77.0,210.0,10,Guard-Forward,1610612757,1998,12.1,2.1,4.6
4227,1528,Bubba Wells,1974-07-26T00:00:00,USA,77.0,230.0,0,Forward,1610612742,1997,3.3,0.9,1.7
4228,78488,Owen Wells,1950-12-09T00:00:00,USA,79.0,200.0,0,Forward,1610612745,1974,3.0,0.7,1.1
4229,78489,Ralph Wells,1940-09-03T00:00:00,USA,73.0,180.0,0,Guard,1610612764,Undrafted,0.7,2.3,2.0
4230,1846,Chris Welp,1964-01-02T00:00:00,USA,84.0,245.0,2,Center,1610612755,1987,3.3,0.4,2.4
4231,2412,Jiri Welsch,1980-01-27T00:00:00,Czech Republic,79.0,208.0,3,Forward,1610612738,2002,6.1,1.5,2.4
4232,1629118,Thomas Welsh,1996-02-03T00:00:00,USA,84.0,255.0,1,Center,1610612743,2018,1.6,0.5,0.4
4233,82,Bill Wennington,1963-04-26T00:00:00,USA,84.0,245.0,12,Center,0,1985,4.6,0.6,3.0
4234,78492,Matt Wenstrom,1970-11-04T00:00:00,USA,85.0,250.0,0,Center,1610612738,Undrafted,1.6,0.0,1.1
4235,438,Robert Werdann,1970-09-12T00:00:00,USA,83.0,250.0,2,Center,1610612743,1992,2.1,0.2,1.7
4236,78494,Ray Wertis,1922-01-01T00:00:00,USA,71.0,,1,Guard,1610610026,Undrafted,3.6,0.7,
4237,133,David Wesley,1970-11-14T00:00:00,USA,73.0,203.0,14,Guard,1610612766,Undrafted,12.5,4.4,2.5
4238,78495,Walt Wesley,1945-01-25T00:00:00,USA,83.0,220.0,9,Center,1610612758,1966,8.5,0.7,5.5
4239,2561,David West,1980-08-29T00:00:00,USA,81.0,250.0,15,Forward,1610612744,2003,13.6,2.2,6.4
4240,2753,Delonte West,1983-07-26T00:00:00,USA,75.0,180.0,8,Guard,1610612738,2004,9.7,3.6,2.9
4241,28,Doug West,1967-05-27T00:00:00,USA,,,11,Guard,0,1989,9.6,1.9,2.5
4242,78497,Jerry West,1938-05-28T00:00:00,USA,75.0,175.0,13,Guard,1610612747,1960,27.0,6.7,5.8
4243,201238,Mario West,1984-06-19T00:00:00,USA,77.0,210.0,4,Guard,1610612737,Undrafted,1.0,0.3,0.9
4244,770,Mark West,1960-11-05T00:00:00,USA,82.0,230.0,16,Center,0,1983,5.7,0.4,4.9
4245,78499,Roland West,1944-06-06T00:00:00,USA,76.0,178.0,0,Guard,1610612764,1967,1.0,0.0,1.3
4246,201566,Russell Westbrook,1988-11-12T00:00:00,USA,75.0,200.0,12,Guard,1610612764,2008,21.7,10.3,9.5
4247,78500,Paul Westphal,1950-11-30T00:00:00,USA,76.0,195.0,11,Guard,1610612756,1972,15.6,4.4,1.9
4248,78501,John Wetzel,1944-10-22T00:00:00,USA,77.0,190.0,6,Guard,1610612737,1966,3.4,1.4,1.9
4249,101156,Robert Whaley,1982-04-16T00:00:00,USA,82.0,260.0,0,Center,0,2005,2.1,0.7,1.9
4250,941,Ennis Whatley,1962-08-11T00:00:00,USA,75.0,177.0,9,Guard,0,1983,5.6,4.6,1.8
4251,1545,DeJuan Wheat,1973-10-14T00:00:00,USA,72.0,165.0,1,Guard,1610612763,1997,3.3,1.6,0.7
4252,78504,Clinton Wheeler,1959-10-27T00:00:00,USA,73.0,185.0,1,Guard,1610612754,1981,2.9,1.8,0.8
4253,1755,Tyson Wheeler,1975-10-08T00:00:00,USA,70.0,165.0,0,Guard,0,1998,4.0,2.0,0.0
4254,78506,Lucian Whitaker,1930-08-29T00:00:00,USA,73.0,180.0,0,Guard,1610612738,1952,0.7,0.3,0.3
4255,1629632,Coby White,2000-02-16T00:00:00,USA,77.0,195.0,1,Guard,1610612741,2019,15.2,4.7,4.6
4256,201591,DJ White,1986-08-31T00:00:00,USA,81.0,250.0,5,Forward,1610612766,2008,5.9,0.6,3.2
4257,1628401,Derrick White,1994-07-02T00:00:00,USA,76.0,190.0,3,Guard,1610612759,2017,12.8,3.4,2.4
4258,78507,Eric White,1965-12-30T00:00:00,USA,80.0,200.0,1,Forward,1610612746,1987,6.1,0.5,2.4
4259,78508,Herb White,1948-06-15T00:00:00,USA,74.0,195.0,0,Guard,1610612737,1970,2.4,1.2,1.3
4260,78509,Hubie White,1940-01-26T00:00:00,USA,76.0,205.0,1,Guard,1610612744,1962,3.3,0.8,1.5
4261,1751,Jahidi White,1976-02-19T00:00:00,USA,81.0,290.0,6,Center-Forward,0,1998,5.9,0.2,5.8
4262,200778,James White,1982-10-21T00:00:00,USA,79.0,215.0,3,Guard-Forward,1610612752,2006,2.7,0.5,1.0
4263,78510,Jojo White,1946-11-16T00:00:00,USA,75.0,190.0,11,Guard,1610612738,1969,17.2,4.9,4.0
4264,1627855,Okaro White,1992-08-13T00:00:00,USA,80.0,205.0,2,Forward,0,Undrafted,2.7,0.5,2.2
4265,1839,Randy White,1967-11-04T00:00:00,USA,80.0,240.0,4,Forward,1610612742,1989,7.4,0.6,4.9
4266,2206,Rodney White,1980-06-28T00:00:00,USA,81.0,230.0,4,Forward,1610612743,2001,7.1,1.1,2.2
4267,78512,Rory White,1959-08-16T00:00:00,USA,80.0,210.0,4,Forward,1610612746,1982,7.4,0.7,2.3
4268,203091,Royce White,1991-04-10T00:00:00,USA,80.0,260.0,1,Forward,0,2012,0.0,0.0,0.0
4269,78513,Rudy White,1953-06-23T00:00:00,USA,74.0,195.0,4,Guard,1610612745,1975,3.1,0.9,1.0
4270,202358,Terrico White,1990-03-07T00:00:00,USA,77.0,213.0,2,Guard,1610612765,2010,,,
4271,78514,Tony White,1965-02-15T00:00:00,USA,74.0,170.0,0,Guard,1610612744,1987,5.3,1.2,0.6
4272,78515,Willie White,1962-08-20T00:00:00,USA,75.0,195.0,1,Guard,1610612743,1984,3.7,1.0,1.0
4273,1628510,Andrew White III,1993-06-16T00:00:00,USA,79.0,210.0,1,Forward,1610612737,2017,4.6,0.4,2.3
4274,1627785,Isaiah Whitehead,1995-03-08T00:00:00,USA,76.0,213.0,2,Guard,1610612765,2016,7.2,2.4,2.4
4275,78516,Jerome Whitehead,1956-09-30T00:00:00,USA,82.0,220.0,10,Center,1610612744,1978,6.5,0.6,4.8
4276,1126,Donald Whiteside,1969-04-25T00:00:00,USA,70.0,160.0,1,Guard,0,Undrafted,2.0,1.2,0.4
4277,202355,Hassan Whiteside,1989-06-13T00:00:00,USA,84.0,265.0,8,Center,1610612758,2010,8.0,0.6,5.8
4278,730,Dwayne Whitfield,1972-08-21T00:00:00,USA,79.0,240.0,0,Forward,1610612761,1995,5.0,0.3,3.1
4279,78519,Charles Whitney,1957-06-22T00:00:00,USA,77.0,235.0,1,Forward,1610612758,1980,5.8,1.2,2.1
4280,43,Chris Whitney,1971-10-05T00:00:00,USA,72.0,175.0,11,Guard,1610612764,1993,6.5,2.8,1.4
4281,203963,Shayne Whittington,1991-03-27T00:00:00,USA,83.0,250.0,2,Forward-Center,1610612754,Undrafted,2.5,0.3,1.5
4282,78520,Sidney Wicks,1949-09-19T00:00:00,USA,81.0,225.0,9,Forward,1610612757,1971,16.8,3.2,8.7
4283,78521,Murray Wier,1926-12-12T00:00:00,USA,69.0,155.0,0,Guard,1610612737,1948,7.7,1.9,
4284,78522,Bob Wiesenhahn,1938-12-22T00:00:00,USA,76.0,215.0,0,Forward,1610612758,1961,2.0,0.4,1.9
4285,203952,Andrew Wiggins,1995-02-23T00:00:00,Canada,79.0,197.0,6,Forward,1610612744,2014,17.7,2.1,4.6
4286,78523,Mitchell Wiggins,1959-09-28T00:00:00,USA,76.0,185.0,5,Guard,1610612745,1983,10.0,1.6,3.2
4287,78524,Ken Wilburn,1944-06-08T00:00:00,USA,78.0,195.0,1,Forward,1610612741,1966,2.6,0.4,1.9
4288,203912,C.J. Wilcox,1990-12-30T00:00:00,USA,77.0,195.0,3,Guard,1610612746,2014,2.0,0.5,0.5
4289,2404,Chris Wilcox,1982-09-03T00:00:00,USA,82.0,235.0,11,Forward-Center,1610612746,2002,8.2,0.7,4.9
4290,78525,D.C. Wilcutt,1923-03-25T00:00:00,USA,74.0,165.0,1,Guard,1610610034,1948,2.2,1.4,
4291,78526,Gene Wiley,1937-11-12T00:00:00,USA,82.0,210.0,3,Center,1610612747,1962,4.2,0.8,7.3
4292,1628451,Jacob Wiley,1994-09-04T00:00:00,USA,80.0,223.0,0,Forward,0,Undrafted,0.8,0.4,2.2
4293,78527,Michael Wiley,1957-10-16T00:00:00,USA,81.0,200.0,1,Forward,1610612746,1980,7.4,0.7,2.6
4294,78528,Morlon Wiley,1966-09-24T00:00:00,USA,76.0,185.0,6,Guard,1610612742,1988,3.7,2.4,1.2
4295,78529,Win Wilfong,1932-03-18T00:00:00,USA,74.0,185.0,3,Guard,1610612758,1957,6.8,2.1,3.4
4296,78530,Lenny Wilkens,1937-10-28T00:00:00,USA,73.0,180.0,14,Guard,1610612737,1960,16.5,6.7,4.7
4297,78531,Bob Wilkerson,1954-08-15T00:00:00,USA,78.0,195.0,6,Guard,1610612743,1976,10.1,3.4,4.2
4298,78532,Jamaal Wilkes,1953-05-02T00:00:00,USA,78.0,190.0,11,Forward,1610612747,1974,17.7,2.5,6.2
4299,78533,James Wilkes,1958-03-12T00:00:00,USA,79.0,195.0,2,Forward,1610612741,1980,4.8,0.9,2.4
4300,2863,Damien Wilkins,1980-01-11T00:00:00,USA,78.0,217.0,9,Guard-Forward,0,Undrafted,6.2,1.4,2.3
4301,1122,Dominique Wilkins,1960-01-12T00:00:00,USA,80.0,230.0,14,Forward,1610612737,1982,24.8,2.5,6.7
4302,78534,Eddielee Wilkins,1962-05-07T00:00:00,USA,82.0,220.0,5,Center,1610612752,1984,4.8,0.2,3.1
4303,786,Gerald Wilkins,1963-09-11T00:00:00,USA,78.0,185.0,12,Guard,0,1985,13.0,3.0,2.9
4304,78537,Jeff Wilkins,1955-03-09T00:00:00,USA,82.0,230.0,5,Center,1610612762,1977,7.9,1.0,5.7
4305,78538,Dale Wilkinson,1960-03-18T00:00:00,USA,82.0,220.0,0,Forward,1610612746,1982,1.2,0.2,0.3
4306,2366,Mike Wilks,1979-05-07T00:00:00,USA,70.0,180.0,7,Guard,0,Undrafted,2.5,1.2,1.0
4307,1425,Aaron Williams,1971-10-02T00:00:00,USA,81.0,235.0,13,Center-Forward,0,Undrafted,5.8,0.7,3.9
4308,1626210,Alan Williams,1993-01-28T00:00:00,USA,80.0,265.0,4,Forward-Center,1610612756,Undrafted,6.2,0.6,5.5
4309,1541,Alvin Williams,1974-08-06T00:00:00,USA,77.0,195.0,8,Guard,0,1997,9.0,4.1,2.5
4310,78539,Arthur Williams,1939-09-29T00:00:00,USA,73.0,180.0,6,Guard,1610612738,Undrafted,5.3,4.4,3.1
4311,78540,Bernie Williams,1945-12-30T00:00:00,USA,75.0,175.0,1,Guard,1610612745,1969,7.0,2.2,1.9
4312,78564,Bob Williams,1931-05-12T00:00:00,USA,78.0,230.0,1,Forward,1610612747,Undrafted,2.9,0.3,2.5
4313,1585,Brandon Williams,1975-02-27T00:00:00,USA,78.0,215.0,3,Forward,0,Undrafted,2.3,0.2,1.0
4314,433,Buck Williams,1960-03-08T00:00:00,USA,80.0,225.0,16,Forward,1610612751,1981,12.8,1.3,10.0
4315,203710,C.J. Williams,1990-02-06T00:00:00,USA,77.0,226.0,2,Guard,1610612750,Undrafted,4.7,1.0,1.2
4316,78547,Chuck Williams,1946-06-06T00:00:00,USA,74.0,175.0,1,Guard,1610612746,1968,5.5,3.3,1.7
4317,78541,Chuckie Williams,1953-12-31T00:00:00,USA,75.0,180.0,0,Guard,1610612739,1976,1.7,0.3,0.2
4318,78543,Cliff Williams,1945-04-15T00:00:00,USA,75.0,180.0,0,Guard,1610612765,Undrafted,1.3,0.7,1.0
4319,101258,Corey Williams,1977-08-08T00:00:00,USA,75.0,190.0,1,Guard,1610612741,1992,2.4,0.7,0.9
4320,101114,Deron Williams,1984-06-26T00:00:00,USA,75.0,200.0,12,Guard,1610612762,2005,16.3,8.1,3.1
4321,202682,Derrick Williams,1991-05-25T00:00:00,USA,80.0,240.0,6,Forward,0,2011,8.9,0.7,4.0
4322,78545,Don Williams,1956-08-02T00:00:00,USA,74.0,180.0,0,Guard,1610612762,1978,6.6,2.4,1.4
4323,78546,Earl Williams,1951-03-24T00:00:00,USA,79.0,230.0,3,Center,1610612756,1974,4.5,0.9,5.6
4324,202343,Elliot Williams,1989-06-20T00:00:00,USA,77.0,190.0,5,Guard,0,2010,4.9,0.9,1.5
4325,677,Eric Williams,1972-07-17T00:00:00,USA,80.0,220.0,11,Guard-Forward,0,1995,8.6,1.4,3.3
4326,2421,Frank Williams,1980-02-25T00:00:00,USA,75.0,212.0,3,Guard,1610612752,2002,2.9,1.9,0.9
4327,78548,Freeman Williams,1956-05-15T00:00:00,USA,76.0,190.0,5,Guard,1610612746,1978,14.7,1.6,1.6
4328,1629684,Grant Williams,1998-11-30T00:00:00,USA,78.0,236.0,1,Forward,1610612738,2019,5.0,0.9,2.9
4329,78549,Gus Williams,1953-10-10T00:00:00,USA,74.0,175.0,10,Guard,1610612760,1975,17.1,5.6,2.7
4330,78550,Guy Williams,1960-07-01T00:00:00,USA,81.0,200.0,1,Forward,1610612764,1983,2.6,0.3,1.3
4331,1006,Herb Williams,1958-02-16T00:00:00,USA,83.0,260.0,17,Center,1610612754,1981,10.8,1.7,5.9
4332,73,Hot Rod Williams,1962-08-09T00:00:00,USA,83.0,245.0,12,Center,1610612739,1985,11.0,1.8,6.8
4333,1715,Jason Williams,1975-11-18T00:00:00,USA,73.0,180.0,11,Guard,0,1998,10.5,5.9,2.3
4334,101214,Jawad Williams,1983-02-19T00:00:00,USA,81.0,225.0,2,Forward,0,Undrafted,3.8,0.6,1.5
4335,2398,Jay Williams,1981-09-10T00:00:00,USA,74.0,195.0,0,Guard,1610612741,2002,9.5,4.7,2.6
4336,420,Jayson Williams,1968-02-22T00:00:00,USA,81.0,240.0,8,Forward,0,1990,7.3,0.6,7.5
4337,966,Jerome Williams,1973-05-10T00:00:00,USA,81.0,206.0,9,Forward-Center,1610612765,1996,6.6,0.8,6.4
4338,78554,John Williams,1966-10-26T00:00:00,USA,80.0,235.0,7,Forward,1610612764,1986,10.1,2.9,5.1
4339,1629140,Johnathan Williams,1995-05-22T00:00:00,USA,81.0,228.0,2,Forward,1610612764,Undrafted,5.2,0.5,4.2
4340,202716,Jordan Williams,1990-10-11T00:00:00,USA,82.0,260.0,1,Center,1610612751,2011,4.6,0.3,3.6
4341,200818,Justin Williams,1984-05-12T00:00:00,USA,82.0,260.0,2,Forward-Center,0,Undrafted,3.4,0.0,3.3
4342,78555,Kenny Williams,1969-06-09T00:00:00,USA,81.0,205.0,3,Forward,1610612754,1990,4.8,0.6,2.7
4343,1629026,Kenrich Williams,1994-12-02T00:00:00,USA,78.0,210.0,2,Guard-Forward,1610612760,Undrafted,7.0,1.8,4.1
4344,78556,Kevin Williams,1961-09-11T00:00:00,USA,74.0,175.0,4,Guard,1610612760,1983,4.9,1.2,1.4
4345,31,Lorenzo Williams,1969-07-15T00:00:00,USA,81.0,200.0,6,Forward,0,Undrafted,3.0,1.0,6.3
4346,101150,Lou Williams,1986-10-27T00:00:00,USA,73.0,175.0,15,Guard,1610612746,2005,12.0,3.5,2.1
4347,200766,Marcus Williams,1985-12-03T00:00:00,USA,75.0,205.0,4,Guard,1610612751,2006,5.6,2.8,1.8
4348,201173,Marcus Williams,1986-11-18T00:00:00,USA,79.0,207.0,2,Guard,1610612746,2007,1.1,0.2,0.9
4349,101107,Marvin Williams,1986-06-19T00:00:00,USA,80.0,237.0,15,Forward,1610612749,2005,10.2,1.3,5.2
4350,52,Micheal Williams,1966-07-23T00:00:00,USA,74.0,175.0,9,Guard,0,1988,11.0,5.8,2.5
4351,78558,Mike Williams,1963-08-14T00:00:00,USA,80.0,255.0,0,Guard,1610612758,1986,0.7,0.1,1.1
4352,78560,Milt Williams,1945-11-22T00:00:00,USA,74.0,182.0,2,Guard,1610612760,1968,3.5,1.8,0.8
4353,2590,Mo Williams,1982-12-19T00:00:00,USA,73.0,198.0,13,Guard,1610612749,2003,13.2,4.9,2.8
4354,42,Monty Williams,1971-10-08T00:00:00,USA,80.0,225.0,9,Forward,1610612753,1994,6.3,1.2,2.8
4355,78561,Nate Williams,1950-05-02T00:00:00,USA,76.0,215.0,7,Guard,1610612758,1976,12.0,1.5,3.8
4356,78566,Pete Williams,1965-03-10T00:00:00,USA,79.0,190.0,1,Forward,1610612743,1985,2.6,0.3,2.5
4357,78571,Ray Williams,1954-10-14T00:00:00,USA,75.0,188.0,9,Guard,1610612752,1977,15.5,5.8,3.6
4358,199,Reggie Williams,1964-03-05T00:00:00,USA,,,9,,0,1987,12.5,2.5,4.0
4359,202130,Reggie Williams,1986-09-14T00:00:00,USA,78.0,205.0,6,Forward,0,Undrafted,7.8,1.5,2.4
4360,78563,Rickey Williams,1957-03-12T00:00:00,USA,73.0,175.0,0,Guard,1610612762,1978,3.3,0.8,0.9
4361,78565,Rob Williams,1961-05-05T00:00:00,USA,74.0,175.0,1,Guard,1610612743,1982,8.6,5.4,2.2
4362,78567,Ron Williams,1944-09-24T00:00:00,USA,75.0,188.0,7,Guard,1610612744,1968,9.3,3.5,1.9
4363,78568,Sam Williams,1945-01-22T00:00:00,USA,75.0,180.0,1,Guard,1610612749,1968,3.9,1.0,1.8
4364,78569,Samuel Williams,1959-03-07T00:00:00,USA,80.0,210.0,3,Forward,1610612744,1981,6.3,0.6,4.5
4365,281,Scott Williams,1968-03-21T00:00:00,USA,82.0,260.0,15,Forward-Center,0,Undrafted,5.1,0.6,4.7
4366,201157,Sean Williams,1986-09-13T00:00:00,USA,82.0,235.0,4,Forward-Center,1610612751,2007,4.2,0.3,3.4
4367,1742,Shammond Williams,1975-04-05T00:00:00,USA,73.0,201.0,6,Guard,1610612760,1998,5.8,2.4,1.6
4368,200761,Shawne Williams,1986-02-16T00:00:00,USA,82.0,230.0,7,Forward,1610612754,2006,5.6,0.7,3.0
4369,200749,Shelden Williams,1983-10-21T00:00:00,USA,81.0,250.0,6,Center-Forward,1610612737,2006,4.5,0.5,4.3
4370,78570,Sly Williams,1958-01-26T00:00:00,USA,79.0,210.0,6,Forward,1610612752,1979,10.9,2.0,4.2
4371,201944,Terrence Williams,1987-06-28T00:00:00,USA,78.0,220.0,4,Guard-Forward,1610612751,2009,7.1,2.4,3.6
4372,1576,Travis Williams,1969-05-27T00:00:00,USA,78.0,215.0,1,Forward,0,Undrafted,3.2,0.5,2.4
4373,1627786,Troy Williams,1994-12-30T00:00:00,USA,79.0,218.0,3,Forward,1610612758,Undrafted,6.0,0.7,2.7
4374,1005,Walt Williams,1970-04-16T00:00:00,USA,80.0,230.0,11,Forward-Guard,0,1992,11.8,2.3,3.9
4375,78573,Ward Williams,1923-06-26T00:00:00,USA,76.0,195.0,0,Forward,1610612765,1948,4.1,1.5,
4376,78574,Willie Williams,1946-07-28T00:00:00,USA,79.0,200.0,0,Forward,1610612738,1970,0.9,0.3,0.9
4377,1629057,Robert Williams III,1997-10-17T00:00:00,USA,80.0,237.0,2,Center-Forward,1610612738,2018,7.8,1.3,6.4
4378,1628475,Matt Williams Jr.,1993-10-14T00:00:00,USA,77.0,210.0,0,Guard,0,Undrafted,1.7,0.0,0.3
4379,1628430,Nigel Williams-Goss,1994-09-16T00:00:00,USA,74.0,190.0,1,Guard,1610612762,2017,1.4,0.6,0.6
4380,722,Corliss Williamson,1973-12-04T00:00:00,USA,79.0,245.0,12,Forward,1610612758,1995,11.1,1.2,3.9
4381,78575,John Williamson,1951-11-10T00:00:00,USA,74.0,185.0,4,Guard,1610612751,1973,20.1,2.8,2.5
4382,1629627,Zion Williamson,2000-07-06T00:00:00,USA,79.0,284.0,1,Forward,1610612740,2019,25.7,3.4,7.0
4383,788,Kevin Willis,1962-09-06T00:00:00,USA,84.0,245.0,21,Center-Forward,1610612737,1984,12.1,0.9,8.4
4384,78577,Bill Willoughby,1957-05-20T00:00:00,USA,80.0,205.0,7,Forward,1610612745,1975,6.0,0.8,3.9
4385,2000,Dedric Willoughby,1974-05-27T00:00:00,USA,75.0,180.0,0,Guard,0,Undrafted,7.6,2.6,2.0
4386,78586,Bob Wilson,1926-03-08T00:00:00,USA,76.0,185.0,0,Guard,1610612737,Undrafted,3.7,1.7,3.3
4387,78585,Bobby Wilson,1951-01-15T00:00:00,USA,74.0,175.0,3,Guard,1610612741,1974,5.5,0.8,1.2
4388,1628391,D.J. Wilson,1996-02-19T00:00:00,USA,82.0,231.0,3,Forward,1610612745,2017,3.9,0.2,2.1
4389,78579,George Wilson,1942-05-09T00:00:00,USA,80.0,225.0,6,Center,1610612755,1964,5.4,0.7,5.2
4390,78580,Isaiah Wilson,1948-05-31T00:00:00,USA,74.0,175.0,0,Guard,1610612765,1971,3.5,0.9,1.0
4391,203966,Jamil Wilson,1990-11-21T00:00:00,USA,79.0,229.0,0,Forward,0,Undrafted,7.0,0.7,2.1
4392,78581,Mike Wilson,1959-09-15T00:00:00,USA,75.0,175.0,2,Guard,1610612751,1982,3.4,1.4,1.1
4393,78582,Nikita Wilson,1964-02-25T00:00:00,USA,80.0,200.0,0,Forward,1610612757,1987,1.3,0.2,0.7
4394,78578,Othell Wilson,1961-10-26T00:00:00,USA,72.0,190.0,1,Guard,1610612744,1984,4.2,3.3,1.7
4395,78583,Rick Wilson,1956-02-07T00:00:00,USA,76.0,200.0,1,Guard,1610612737,1978,2.9,1.3,1.2
4396,78584,Ricky Wilson,1964-07-16T00:00:00,USA,75.0,195.0,0,Guard,1610612759,1986,5.2,2.9,1.1
4397,78587,Thomas Wilson,1955-08-07T00:00:00,USA,75.0,175.0,0,Guard,1610612744,1978,1.1,0.8,1.0
4398,1027,Trevor Wilson,1968-03-16T00:00:00,USA,79.0,210.0,3,Forward,1610612758,1990,5.7,1.0,3.4
4399,1627787,Kyle Wiltjer,1992-10-20T00:00:00,Canada,82.0,240.0,1,Forward,1610612745,Undrafted,0.9,0.1,0.7
4400,78589,Kennard Winchester,1966-09-03T00:00:00,USA,77.0,210.0,2,Forward,1610612745,Undrafted,3.4,0.4,1.1
4401,78590,Tony Windis,1933-01-27T00:00:00,USA,73.0,160.0,0,Guard,1610612765,1959,4.0,3.6,5.2
4402,1629685,Dylan Windler,1996-09-22T00:00:00,USA,78.0,196.0,0,Guard-Forward,1610612739,2019,5.4,1.1,3.6
4403,78591,John Windsor,1940-04-03T00:00:00,USA,80.0,215.0,0,Forward,1610612744,1962,2.5,0.2,2.4
4404,78592,Lee Winfield,1947-02-04T00:00:00,USA,74.0,174.0,6,Guard,1610612760,1969,7.3,2.5,2.1
4405,766,David Wingate,1963-12-15T00:00:00,USA,77.0,187.0,14,Guard-Forward,1610612760,1986,5.6,1.9,1.9
4406,112,Dontonio Wingfield,1974-06-23T00:00:00,USA,80.0,256.0,3,Forward,0,1994,3.7,0.7,2.4
4407,78596,Harthorne Wingo,1947-09-09T00:00:00,USA,78.0,210.0,3,Forward,1610612752,Undrafted,4.8,0.6,3.5
4408,78597,Marv Winkler,1948-02-18T00:00:00,USA,73.0,164.0,0,Guard,1610612749,1970,2.7,0.7,1.3
4409,1626159,Justise Winslow,1996-03-26T00:00:00,USA,78.0,222.0,5,Forward-Guard,1610612763,2015,7.8,1.8,4.9
4410,1984,Rickie Winslow,1964-07-26T00:00:00,USA,80.0,225.0,0,Forward,1610612749,1987,1.0,0.3,1.0
4411,1868,Trevor Winter,1974-01-07T00:00:00,USA,84.0,275.0,0,Center,0,Undrafted,0.0,0.0,3.0
4412,78600,Brian Winters,1952-03-01T00:00:00,USA,76.0,185.0,8,Guard,1610612749,1974,16.2,4.1,2.6
4413,78601,Voise Winters,1962-10-12T00:00:00,USA,80.0,200.0,0,Forward,1610612755,1985,1.5,0.0,0.8
4414,78602,Willie Wise,1947-03-03T00:00:00,USA,78.0,210.0,1,Forward,1610612743,1969,8.0,1.8,3.3
4415,203481,Jeff Withey,1990-03-07T00:00:00,USA,84.0,230.0,4,Center,0,2013,3.2,0.3,2.5
4416,78603,Luke Witte,1950-10-19T00:00:00,USA,84.0,235.0,2,Center,1610612739,1973,3.2,0.5,3.0
4417,1456,Randy Wittman,1959-10-28T00:00:00,USA,78.0,210.0,8,Guard,1610612737,1983,7.4,2.2,1.4
4418,78605,Garry Witts,1959-07-03T00:00:00,USA,79.0,190.0,0,Guard,1610612764,1981,2.9,0.8,1.3
4419,78606,Dave Wohl,1949-11-02T00:00:00,USA,74.0,185.0,6,Guard,1610612745,1971,6.2,3.4,1.4
4420,341,Joe Wolf,1964-12-17T00:00:00,USA,83.0,230.0,10,Forward,0,1987,4.2,1.0,3.3
4421,2106,Ruben Wolkowyski,1973-09-30T00:00:00,Argentina,82.0,275.0,1,Forward,1610612760,Undrafted,2.0,0.1,1.1
4422,203489,Nate Wolters,1991-05-15T00:00:00,USA,76.0,190.0,2,Guard,0,2013,5.5,2.5,2.2
4423,78610,Al Wood,1958-06-02T00:00:00,USA,78.0,193.0,5,Guard,1610612760,1981,11.8,1.8,3.0
4424,78612,Bob Wood,1921-10-07T00:00:00,USA,70.0,,0,Guard,1610610033,Undrafted,1.2,0.2,
4425,1626174,Christian Wood,1995-09-27T00:00:00,USA,82.0,214.0,4,Forward,1610612745,Undrafted,21.9,1.4,9.8
4426,116,David Wood,1964-11-30T00:00:00,USA,81.0,230.0,6,Forward,1610612744,Undrafted,3.9,0.7,2.4
4427,78609,Howard Wood,1959-05-20T00:00:00,USA,79.0,235.0,0,Forward,1610612762,1981,3.4,0.2,1.5
4428,78611,Leon Wood,1962-03-25T00:00:00,USA,75.0,185.0,5,Guard,1610612751,1984,6.4,3.2,1.2
